"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Crown rust severity (flag leaf) - percent|CO_350:0005029","Crown rust severity (flag leaf) - percent|day 153|COMP:0000162","Crown rust severity (flag leaf) - percent|day 161|COMP:0000163","Grain moisture content - percent|CO_350:0000536","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging incidence - percent|CO_350:0000165","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Moisture Content - %|CO_xxx:0003018","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|CO_xxx:0003005","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Pea Test Weight - g/L|CO_xxx:0003016","Pea Thousand Grain Weight - g|CO_xxx:0003017","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|CO_350:0000232","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Test weight - g/L|CO_350:0000259","Thousand grain weight - g|CO_350:0000251","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704779","IL23-810","IL23-810","subplot","736504","B4I_2025_AL_1106_subplot_2","1","1","1106","3","26","test","","","","","","","","","","","","","","","","","","","","6","","15","43","","","","","7","","23","62","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704779","IL23-810","IL23-810","subplot","736505","B4I_2025_AL_1106_subplot_3","1","1","1106","3","26","test","","","","","","","","","","","","","","","","","","","","3","","15","37","","","","","9","","27","67","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704888","IL23-1556","IL23-1556","plot","733770","B4I_2025_AL_1107","1","1","1107","3","27","test","","733442","NDP250099Y","","","","","","73.95","14.15311005","119","","3","","115","","50.2","9.607655502","","4","15","15","43","","","","176.7605634","11","25","25","80","","","","26.65",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704888","IL23-1556","IL23-1556","subplot","735933","B4I_2025_AL_1107_subplot_1","1","1","1107","3","27","test","","","","","","","","","","","","","","","","","","","","5","","19","46","","","","","6","","25","86","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704888","IL23-1556","IL23-1556","subplot","735934","B4I_2025_AL_1107_subplot_2","1","1","1107","3","27","test","","","","","","","","","","","","","","","","","","","","3","","18","46","","","","","9","","23","76","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704888","IL23-1556","IL23-1556","subplot","735935","B4I_2025_AL_1107_subplot_3","1","1","1107","3","27","test","","","","","","","","","","","","","","","","","","","","4","","15","43","","","","","11","","25","80","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704577","IL23-2458","IL23-2458","plot","733909","B4I_2025_AL_1108","1","1","1108","3","28","test","","733291","NDP250037Y","","","","","","15.6","2.985645933","125","","3","","119","","9.2","1.76076555","","4","22","22","50","","","","164.2857143","14","26","26","80","","","","18.63799283",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704577","IL23-2458","IL23-2458","subplot","736197","B4I_2025_AL_1108_subplot_1","1","1","1108","3","28","test","","","","","","","","","","","","","","","","","","","","3","","19","46","","","","","7","","24","75","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704577","IL23-2458","IL23-2458","subplot","736198","B4I_2025_AL_1108_subplot_2","1","1","1108","3","28","test","","","","","","","","","","","","","","","","","","","","1","","21","43","","","","","11","","25","78","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704577","IL23-2458","IL23-2458","subplot","736199","B4I_2025_AL_1108_subplot_3","1","1","1108","3","28","test","","","","","","","","","","","","","","","","","","","","4","","22","50","","","","","14","","26","80","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704869","IL23-2246","IL23-2246","plot","733650","B4I_2025_AL_1109","1","1","1109","3","29","test","","733503","NDP140295G","","","","","","21.8","4.172248804","125","","7","","119","","43.7","8.363636364","","3","22","22","52","","","","163.0597015","8","21","21","66","","","","20.4",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704869","IL23-2246","IL23-2246","subplot","735723","B4I_2025_AL_1109_subplot_1","1","1","1109","3","29","test","","","","","","","","","","","","","","","","","","","","3","","15","38","","","","","12","","22","80","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704869","IL23-2246","IL23-2246","subplot","735724","B4I_2025_AL_1109_subplot_2","1","1","1109","3","29","test","","","","","","","","","","","","","","","","","","","","3","","17","37","","","","","9","","22","73","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704869","IL23-2246","IL23-2246","subplot","735725","B4I_2025_AL_1109_subplot_3","1","1","1109","3","29","test","","","","","","","","","","","","","","","","","","","","3","","22","52","","","","","8","","21","66","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704533","IL23-1660","IL23-1660","plot","733552","B4I_2025_AL_1110","1","1","1110","3","30","test","","733286","NDP250091Y","","","","","","12.45","2.38277512","119","","4","","115","","21.85","4.181818182","","3","10","10","35","","","","153.8732394","10","23","23","77","","","","21.13752122",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704533","IL23-1660","IL23-1660","subplot","736170","B4I_2025_AL_1110_subplot_1","1","1","1110","3","30","test","","","","","","","","","","","","","","","","","","","","5","","8","36","","","","","9","","25","70","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704533","IL23-1660","IL23-1660","subplot","736171","B4I_2025_AL_1110_subplot_2","1","1","1110","3","30","test","","","","","","","","","","","","","","","","","","","","4","","11","40","","","","","7","","26","74","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704533","IL23-1660","IL23-1660","subplot","736172","B4I_2025_AL_1110_subplot_3","1","1","1110","3","30","test","","","","","","","","","","","","","","","","","","","","3","","10","35","","","","","10","","23","77","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704544","IL23-4722","IL23-4722","plot","733686","B4I_2025_AL_1111","1","1","1111","3","31","test","","733289","NDP250149G","","","","","","31.6","6.04784689","128","","3","","119","","23.8","4.555023923","","3","19","19","43","","","","136","10","20","20","76","","","","19",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704544","IL23-4722","IL23-4722","subplot","735987","B4I_2025_AL_1111_subplot_1","1","1","1111","3","31","test","","","","","","","","","","","","","","","","","","","","7","","17","54","","","","","9","","21","84","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704544","IL23-4722","IL23-4722","subplot","735988","B4I_2025_AL_1111_subplot_2","1","1","1111","3","31","test","","","","","","","","","","","","","","","","","","","","4","","18","47","","","","","8","","23","72","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704544","IL23-4722","IL23-4722","subplot","735989","B4I_2025_AL_1111_subplot_3","1","1","1111","3","31","test","","","","","","","","","","","","","","","","","","","","3","","19","43","","","","","10","","20","76","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704695","IL23-1409","IL23-1409","plot","733664","B4I_2025_AL_1112","1","1","1112","3","32","test","","733500","NDP250062Y","","","","","","27.8","5.320574163","119","","5","","115","","9.65","1.846889952","","4","11","11","43","","","","125.3246753","8","24","24","81","","","","18.45",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704695","IL23-1409","IL23-1409","subplot","736284","B4I_2025_AL_1112_subplot_1","1","1","1112","3","32","test","","","","","","","","","","","","","","","","","","","","3","","15","44","","","","","11","","24","81","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704695","IL23-1409","IL23-1409","subplot","736285","B4I_2025_AL_1112_subplot_2","1","1","1112","3","32","test","","","","","","","","","","","","","","","","","","","","3","","13","47","","","","","7","","21","84","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704695","IL23-1409","IL23-1409","subplot","736286","B4I_2025_AL_1112_subplot_3","1","1","1112","3","32","test","","","","","","","","","","","","","","","","","","","","4","","11","43","","","","","8","","24","81","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704643","IL23-4835","IL23-4835","plot","733675","B4I_2025_AL_1113","1","1","1113","4","33","test","","733297","NDP250142G","","","","","","3.15","0.602870813","122","","4","","115","","2.3","0.440191388","","6","13","13","49","","","","143.75","13","31","31","95","","","","21.72413793",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704643","IL23-4835","IL23-4835","subplot","736593","B4I_2025_AL_1113_subplot_1","1","1","1113","4","33","test","","","","","","","","","","","","","","","","","","","","3","","11","45","","","","","8","","26","90","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6821","B4I_2025_AL","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","","","","","","2025-February-25","","191","Tallassee, AL","704643","IL23-4835","IL23-4835","subplot","736594","B4I_2025_AL_1113_subplot_2","1","1","1113","4","33","test","","","","","","","","","","","","","","","","","","","","4","","16","36","","","","","11","","27","86","","","","",""
