"trial_name","breeding_program","location","year","design_type","description","trial_type","plot_width","plot_length","field_size","planting_date","harvest_date","plot_name","accession_name","plot_number","block_number","is_a_control","rep_number","range_number","row_number","col_number","seedlot_name","num_seed_per_plot","weight_gram_seed_per_plot","entry_number","is_private","intercrop_accession_name","Plant establishment - plants/ft2|CO_350:0005124","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Above ground dry biomass - g|timepoint 1|COMP:0000110","Above ground dry biomass - g|timepoint 2|COMP:0000111","Above ground dry biomass - g|timepoint 3|COMP:0000112","Pea Aboveground Dry Biomass - g|timepoint 1|COMP:0000118","Pea Aboveground Dry Biomass - g|timepoint 2|COMP:0000119","Pea Aboveground Dry Biomass - g|timepoint 3|COMP:0000120","Weed above ground dry biomass - g|timepoint 1|COMP:0000126","Weed above ground dry biomass - g|timepoint 2|COMP:0000127","Weed above ground dry biomass - g|timepoint 3|COMP:0000128","Heading date - Julian day|CO_350:0000270","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Maturity date - Julian day|CO_350:0000271","Pea Maturity Date - Julian Day|CO_xxx:0003015","Lodging severity - 0-9 Rating|CO_350:0005007","Lodging incidence - percent|CO_350:0000165","Total grain moisture content - percent|CO_350:xxx","Total grain weight - g|CO_350:xxx","Total grain yield - g/m2|CO_350:xxx","Total test weight - g/L|CO_350:xxx","Grain weight - g|CO_350:0005123","Pea Grain Weight - g|CO_xxx:0003006","Grain yield - g/m2|CO_350:0000260","Pea Grain Yield - g/m2|CO_xxx:0003008","Test weight - g/L|CO_350:0000259","Pea Test Weight - g/L|CO_xxx:0003016","Thousand grain weight - g|CO_350:0000251","Pea Thousand Grain Weight - g|CO_xxx:0003017","note"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_416","IL23-2253",416,3,NA,1,4,4,25,NA,NA,24,NA,NA,"NDP250105G",19,11,38,69,91.44,NA,36,42,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,146,176,175,1,5,16.2,2603.61808,496.4802146,426.80625,1944.9961,594.998807,380.62546,116.4381227,429.3809172,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_417","IL23-943",417,3,NA,1,4,4,24,NA,NA,24,NA,NA,"NDP250045Y",20,7,39,67,86.36,NA,32,49,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,151,175,175,2,2,15.2,2503.82784,483.1488664,441.355,1903.996183,516.9989634,372.6019927,101.1739654,440.8193433,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_418","IL23-4572",418,3,NA,1,4,4,23,NA,NA,24,NA,NA,"NDP170056G",26,7,37,65,81.28,NA,31,47,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,145,175,175,1,2,16.3,2558.25888,487.2485966,470.9675,1893.996203,562.9988712,370.6450494,110.1759043,469.8553479,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_419","IL20-6928",419,3,NA,1,4,4,22,NA,NA,24,NA,NA,"NDP250129Y",16,7,45,79,81.28,NA,36,53,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,151,171,174,2,5,15.8,2463.00456,471.9086696,473.41375,1868.996253,550.9988953,365.7526913,107.8275725,483.9334108,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_420","IL23-1668",420,3,NA,1,4,4,21,NA,NA,24,NA,NA,"NDP250073Y",27,7,43,77,81.28,NA,23,53,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,147,168,175,1,2,16,2331.46288,445.6443861,468.00625,1661.996668,598.998799,325.2439663,117.2209,449.6181325,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_421","IL23-3443",421,4,NA,1,4,4,20,NA,NA,24,NA,NA,"NDP150338Y",19,4,35,63,86.36,NA,38,45,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,151,175,175,2,5,16.4,2331.46288,443.52227,463.5,1823.996343,460.9990757,356.9464468,90.21508331,474.2547425,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_422","IL19-7048",422,4,NA,1,4,4,19,NA,NA,24,NA,NA,"NDP250144G",15,8,45,74,81.28,NA,41,54,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,151,172,179,2,2,15.2,2304.24736,444.6370002,441.355,1869.996251,465.9990657,365.9483857,91.19355493,490.9724422,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_423","IL23-4543",423,4,NA,1,4,4,18,NA,NA,24,NA,NA,"NDP250093Y",19,9,44,71,81.28,NA,30,45,68.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,151,173,175,1,5,14.6,2154.562,418.6947499,438.265,1640.99671,428.9991399,321.1343855,83.95286495,462.8163165,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_424","IL23-669",424,4,NA,1,4,4,17,NA,NA,24,NA,NA,"NDP140295G",20,8,47,78,86.36,NA,42,45,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,153,173,176,3,5,15.6,2531.04336,486.0967087,440.84,2046.995896,432.9991319,400.586281,84.73564224,450.4980115,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_425","IL23-2443",425,4,NA,1,4,4,16,NA,NA,24,NA,NA,"NDP250112G",24,4,41,57,76.2,NA,34,41,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,146,175,177,1,2,13.8,2816.80632,552.5160533,378.91125,2516.994954,243.9995108,492.5626132,47.74941503,435.5400697,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_426","IL23-1650",426,3,NA,1,4,4,15,NA,NA,24,NA,NA,"NDP250027G",17,6,46,73,81.28,NA,39,51,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,149,168,175,0,0,15.2,2717.01608,524.2865416,412.64375,2247.995493,397.999202,439.9208401,77.88634091,444.338859,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_427","IL23-923",427,3,NA,1,4,4,14,NA,NA,24,NA,NA,"NDP250067Y",21,8,39,60,91.44,NA,33,53,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,148,175,176,1,2,13.5,2426.7172,477.6567556,396.8075,1906.996177,466.9990637,373.1890756,91.38924925,429.3809172,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_428","IL23-1650",428,3,NA,1,4,4,13,NA,NA,24,NA,NA,"NDP250057G",24,8,47,70,81.28,NA,40,52,78.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,146,171,175,0,0,14.6,2531.04336,491.8561483,416.24875,1815.996359,663.9986687,355.3808922,129.9410311,447.8583747,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_429","IL23-4423",429,3,NA,1,4,4,12,NA,NA,24,NA,NA,"NDP250173Y",21,8,43,73,91.44,NA,39,58,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,148,172,174,5,20,13.8,2390.42984,468.8823834,445.7325,1744.996501,616.9987629,341.4865952,120.7433978,513.8492943,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_430","IL21-4011",430,3,NA,1,4,4,11,NA,NA,24,NA,NA,"NDP150179Y",25,5,47,72,86.36,NA,37,47,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,150,173,175,2,2,14.2,2685.26464,524.2700271,423.33,2178.995631,488.9990196,426.4179317,95.69452438,471.6151058,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_431","IL23-3572",431,4,NA,1,4,4,10,NA,NA,24,NA,NA,"NDP250058G",17,9,44,67,86.36,NA,39,55,68.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,148,176,177,7,10,13.2,2399.50168,473.9378916,427.32125,1969.99605,393.99921,385.517818,77.10356361,477.7742583,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_432","IL23-3823",432,4,NA,1,4,4,9,NA,NA,24,NA,NA,"NDP170190Y",7,6,43,76,106.68,NA,38,51,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,149,174,175,3,5,13.2,2794.12672,551.8823085,406.97875,2354.995278,383.9992301,460.8601327,75.14662037,459.2968008,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_433","IL19-2673",433,4,NA,1,4,4,8,NA,NA,24,NA,NA,"NDP170104Y",13,10,48,73,96.52,NA,41,54,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,143,174,173,3,10,13.1,2676.1928,529.1975477,428.09375,2096.995796,562.9988712,410.3709972,110.1759043,468.09559,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_434","IL22-4235",434,4,NA,1,4,4,7,NA,NA,24,NA,NA,"NDP170245Y",12,7,61,87,106.68,NA,46,59,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,149,175,175,3,5,15.6,2422.18128,465.1893233,398.8675,2078.995832,253.9994907,406.8484994,49.70635827,466.3358322,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_435","IL23-4543",435,4,NA,1,4,4,6,NA,NA,24,NA,NA,"NDP250173Y",19,10,46,74,91.44,NA,39,49,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,147,172,175,1,2,14.9,2354.14248,455.8720362,450.23875,1644.996702,657.9986807,321.9171628,128.7668651,485.6931686,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_436","IL23-3576",436,3,NA,1,4,4,5,NA,NA,24,NA,NA,"NDP250130Y",13,6,38,73,96.52,NA,30,56,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,151,175,175,2,5,14.8,2458.46864,476.6338873,414.575,2006.995976,398.9992,392.758508,78.08203523,482.1736529,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_437","IL23-4835",437,3,NA,1,4,4,4,NA,NA,24,NA,NA,"NDP160188Y",18,6,47,75,96.52,NA,40,62,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,143,173,174,4,20,13.3,2825.87816,557.5106642,375.435,2298.995391,448.9990998,449.9012506,87.86675142,448.7382536,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_438","IL23-4546",438,3,NA,1,4,4,3,NA,NA,24,NA,NA,"NDP170089G",17,8,37,67,86.36,NA,30,49,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,144,174,173,2,5,16.9,2444.86088,462.3127,425.00375,2003.995982,343.9993103,392.1714251,67.31884742,481.293774,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_439","IL23-1623",439,3,NA,1,4,4,2,NA,NA,24,NA,NA,"NDP150232Y",18,7,49,80,86.36,NA,40,49,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,153,172,177,2,5,13.9,2585.4744,506.5520089,396.035,2269.995449,233.9995308,444.2261152,45.79247179,480.413895,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_440","IL23-875",440,3,NA,1,4,4,1,NA,NA,24,NA,NA,"NDP250090Y",21,5,45,76,86.36,NA,34,50,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,151,175,176,1,2,16.6,2653.5132,503.5793949,442.1275,2260.995467,339.9993183,442.4648663,66.53607012,490.0925633,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_501","IL23-2034",501,3,NA,1,5,5,1,NA,NA,24,NA,NA,"NDP250069Y",21,9,41,53,81.28,NA,32,44,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,151,175,178,0,0,13.3,2531.04336,499.3434199,415.09,2283.995421,216.9995649,446.9658357,42.46566828,483.0535318,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_502","IL23-4259",502,3,NA,1,5,5,2,NA,NA,24,NA,NA,"NDP250177Y",18,3,49,75,86.36,NA,35,40,40.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,150,168,175,1,2,12.3,2676.1928,534.0693318,401.4425,2334.995318,315.9993664,456.9462463,61.83940635,476.0145004,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_503","IL23-669",503,3,NA,1,5,5,3,NA,NA,24,NA,NA,"NDP250172Y",14,10,40,73,91.44,NA,32,50,50.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,147,175,174,1,2,13.9,2526.50744,494.9990684,387.15125,2134.995719,329.9993384,417.8073815,64.57912688,460.1766797,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_504","IL23-4144",504,3,NA,1,5,5,4,NA,NA,24,NA,NA,"NDP170322Y",15,8,47,73,101.6,NA,34,48,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,150,177,177,1,5,13.4,2213.52896,436.1980793,358.05375,2007.995974,132.9997333,392.9542024,26.02734508,448.7382536,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_505","IL23-4252",505,3,NA,1,5,5,5,NA,NA,24,NA,NA,"NDP250079Y",14,9,44,73,99.06,NA,37,57,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,176,179,2,5,14.7,2426.7172,471.0303035,417.9225,1938.996112,421.9991539,379.451294,82.58300468,467.2157111,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_506","IL23-2235",506,4,NA,1,5,5,6,NA,NA,24,NA,NA,"NDP250074Y",17,7,41,73,91.44,NA,35,55,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,153,175,179,6,10,13.6,2145.49016,421.8139303,435.69,1640.99671,473.9990496,321.1343855,92.75910952,493.612079,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_507","IL22-3146",507,4,NA,1,5,5,7,NA,NA,24,NA,NA,"NDP250085Y",11,7,45,72,101.6,NA,37,50,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,151,176,174,1,2,16.9,2394.96576,452.8777469,430.41125,1769.996451,527.9989414,346.3789533,103.326603,460.1766797,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_508","IL23-1421",508,4,NA,1,5,5,8,NA,NA,24,NA,NA,"NDP250046Y",15,12,45,55,96.52,NA,35,44,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,176,175,4,5,15.6,2485.68416,477.3852981,418.4375,2040.995908,354.9992882,399.412115,69.47148498,466.3358322,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_509","IL23-1815",509,4,NA,1,5,5,9,NA,NA,24,NA,NA,"NDP250148G",13,7,43,64,96.52,NA,35,52,68.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,150,176,176,3,2,14.3,2295.17552,447.5869068,381.1,1753.996483,530.9989354,343.2478441,103.913686,453.1376483,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_510","IL23-2034",510,4,NA,1,5,5,10,NA,NA,24,NA,NA,"NDP250071Y",17,9,35,69,86.36,NA,37,57,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,150,176,175,2,10,12.9,2680.72872,531.3145031,423.33,2164.995659,467.9990617,423.6782112,91.58494358,475.1346215,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_511","IL23-1556",511,3,NA,1,5,5,11,NA,NA,24,NA,NA,"NDP170336G",23,4,51,74,96.52,NA,40,55,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,144,173,173,4,20,13.8,2394.96576,469.7721033,416.12,1762.996465,612.998771,345.009093,119.9606205,464.5760743,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_512","IL23-1842",512,3,NA,1,5,5,12,NA,NA,24,NA,NA,"NDP250046Y",19,1,40,68,88.9,NA,31,52,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,176,174,1,2,13.1,2485.68416,491.5258579,369.5125,2064.99586,352.9992922,404.1087788,69.08009633,446.0986168,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_513","IL23-422",513,3,NA,1,5,5,13,NA,NA,24,NA,NA,"NDP250079Y",14,8,44,71,86.36,NA,37,45,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,176,179,2,2,13.5,2617.22584,515.1550429,376.33625,2034.99592,502.9989915,398.2379491,98.43424491,446.9784958,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_514","IL23-1209",514,3,NA,1,5,5,14,NA,NA,24,NA,NA,"NDP250168Y",24,3,44,69,91.44,NA,39,57,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,149,173,175,2,2,13.2,2385.89392,471.250153,392.945,1996.995996,324.9993484,390.8015648,63.60065526,449.6181325,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_515","IL22-4714",515,3,NA,1,5,5,15,NA,NA,24,NA,NA,"NDP170017G",15,4,48,78,96.52,NA,37,44,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,147,175,180,1,2,15,2603.61808,503.5897165,423.33,2192.995603,370.9992562,429.1576523,72.60259416,465.4559533,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_516","IL23-1358",516,4,NA,1,5,5,16,NA,NA,24,NA,NA,"NDP250087Y",21,10,50,70,88.9,NA,44,52,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,148,173,177,1,2,15.9,2531.04336,484.3688767,405.5625,2021.995946,441.9991138,395.6939229,86.49689116,454.8974061,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_517","IL23-1462",517,4,NA,1,5,5,17,NA,NA,24,NA,NA,"NDP250163Y",18,9,43,69,91.44,NA,35,40,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,147,175,175,1,5,15.9,2422.18128,463.5358068,447.66375,1726.996537,577.9988411,337.9640973,113.1113192,474.2547425,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
